date,open,high,low,close,volume
2020-04-30,153.29,153.29,147.66,148.24,819726
2020-05-01,147.67,150.07,144.87,148.03,4391694
2020-05-04,147.61,150.55,147.61,149.35,4899419
2020-05-05,150.11,150.11,142.32,144.28,2278073
2020-05-06,144.35,152.1,144.35,151.45,1818705
2020-05-07,151.55,151.55,147.25,148.3,1122669
2020-05-08,147.53,147.53,139.01,140.22,2930963
2020-05-11,140.09,141.01,137.94,139.06,4915222
2020-05-12,140.06,140.06,132.78,134.65,548999
2020-05-13,134.0,134.0,128.46,129.58,2301821
2020-05-14,129.94,130.28,126.81,128.9,3843253
2020-05-15,129.26,133.87,129.26,132.26,2665537
2020-05-18,132.0,132.0,121.75,123.66,1445192
2020-05-19,124.17,127.21,122.61,124.89,1886829
2020-05-20,124.88,124.88,118.34,119.63,1438866
2020-05-21,120.42,120.42,116.6,117.27,3000365
2020-05-22,117.09,117.09,113.44,114.33,4623266
2020-05-25,115.18,117.76,115.18,117.04,4871688
2020-05-26,117.59,117.59,113.92,114.41,1754224
2020-05-27,114.14,114.14,111.17,112.05,2930069
2020-05-28,113.27,113.27,106.05,107.99,1759588
2020-05-29,107.97,111.1,107.97,109.96,1669772
2020-06-01,109.77,112.57,109.77,111.72,2830336
2020-06-02,111.97,118.98,111.97,117.42,876671
2020-06-03,116.9,118.68,115.78,116.57,1323135
2020-06-04,116.41,118.17,116.41,117.61,1603239
2020-06-05,117.54,117.54,111.97,112.61,3393409
2020-06-08,113.14,117.46,113.14,115.17,4004862
2020-06-09,114.84,121.07,114.84,119.94,3238499
2020-06-10,120.23,126.16,120.23,124.97,1067495
2020-06-11,125.09,129.03,125.09,127.6,1517653
2020-06-12,127.42,127.42,123.28,125.18,1308802
2020-06-15,125.78,132.03,125.78,130.22,783980
2020-06-16,130.4,130.4,124.91,126.72,2014023
2020-06-17,127.47,128.94,126.25,127.1,4961484
2020-06-18,127.02,134.16,127.02,131.64,2430276
2020-06-19,131.57,136.8,131.57,133.8,1246426
2020-06-22,133.76,136.48,133.76,135.56,4322695
2020-06-23,135.52,140.13,135.52,138.1,1615609
2020-06-24,137.43,137.43,134.37,135.93,3759315
2020-06-25,135.77,135.77,128.85,129.51,4767302
2020-06-26,129.44,133.76,129.44,131.97,2426655
2020-06-29,131.62,131.62,126.91,129.1,2352689
2020-06-30,128.85,132.66,128.85,131.44,1748715
2020-07-01,131.69,133.03,131.58,132.1,4318562
2020-07-02,132.26,132.26,128.1,129.12,4652457
2020-07-03,129.48,130.25,126.7,128.94,4744015
2020-07-06,128.43,129.97,127.05,128.59,991652
2020-07-07,129.2,132.43,127.64,129.92,3086111
2020-07-08,129.88,133.17,129.88,132.28,762014
2020-07-09,132.37,132.37,129.67,131.06,2877956
2020-07-10,130.87,131.43,129.61,130.45,1277246
2020-07-13,130.32,136.8,130.32,135.2,1704426
2020-07-14,134.98,134.98,127.09,128.6,2372633
2020-07-15,129.04,131.06,129.04,130.54,2975837
2020-07-16,131.2,133.9,131.2,132.14,4581974
2020-07-17,131.83,136.89,131.83,135.09,3414094
2020-07-20,134.95,134.95,130.42,132.46,4360681
2020-07-21,133.06,133.06,128.04,130.24,3965356
2020-07-22,129.78,134.82,129.78,134.01,3539423
2020-07-23,132.96,132.96,128.7,130.71,4707211
2020-07-24,130.41,130.41,128.15,129.25,4946434
2020-07-27,129.45,130.06,125.5,127.91,1169561
2020-07-28,128.3,128.3,122.04,124.11,4299507
2020-07-29,124.3,128.41,124.3,126.77,1403006
2020-07-30,127.46,127.46,120.86,122.15,3986100
2020-07-31,122.83,135.45,122.83,134.33,3186710
2020-08-03,134.7,138.89,134.7,137.72,2421296
2020-08-04,137.78,143.74,137.78,141.28,1597795
2020-08-05,141.22,143.61,140.48,141.57,3867718
2020-08-06,142.0,142.0,138.52,139.11,1054429
2020-08-07,138.88,141.07,138.88,139.71,4389157
2020-08-10,139.98,142.57,139.56,141.25,2194577
2020-08-11,140.72,140.72,138.92,139.34,2925894
2020-08-12,139.53,140.25,139.23,139.66,1675185
2020-08-13,140.24,141.12,139.67,140.55,951118
2020-08-14,140.12,140.12,129.67,131.01,1053110
2020-08-17,131.35,133.79,128.42,131.35,4083742
2020-08-18,131.39,131.56,129.25,130.63,2335592
2020-08-19,131.3,131.3,125.61,126.89,1245416
2020-08-20,127.31,128.51,125.18,127.25,582916
2020-08-21,128.19,128.19,123.1,123.95,900645
2020-08-24,123.29,123.77,121.8,122.7,4176206
2020-08-25,122.04,122.04,117.38,117.79,2585887
2020-08-26,118.12,118.12,115.07,116.72,4927860
2020-08-27,116.74,119.62,116.74,118.87,1417588
2020-08-28,118.32,120.58,118.32,119.86,2905974
2020-08-31,119.34,122.9,119.34,121.9,3410924
2020-09-01,121.57,126.08,121.57,124.84,3053921
2020-09-02,124.92,127.21,124.17,125.44,2000205
2020-09-03,125.65,132.72,125.65,130.52,3728336
2020-09-04,130.08,130.08,126.06,127.47,3665851
2020-09-07,127.11,128.01,126.45,127.21,1178247
2020-09-08,127.67,127.84,125.36,126.1,2984340
2020-09-09,125.8,125.8,117.26,118.74,4616956
2020-09-10,119.15,123.21,119.15,122.13,4592509
2020-09-11,121.97,122.82,119.74,121.5,3516770
2020-09-14,121.08,121.08,117.0,117.87,945893
2020-09-15,118.16,118.16,116.17,116.99,3810151
2020-09-16,117.17,118.43,114.56,116.43,4593354
2020-09-17,115.77,115.77,112.87,114.04,2479074
2020-09-18,113.97,117.55,113.97,116.77,4065543
2020-09-21,116.84,119.14,116.76,118.2,593764
2020-09-22,118.21,118.21,112.73,113.97,1682278
2020-09-23,113.53,117.8,113.53,117.01,2301785
2020-09-24,117.54,118.2,115.97,117.39,3653387
2020-09-25,116.94,116.94,110.5,111.28,2336887
2020-09-28,110.71,116.99,110.71,115.57,4070749
2020-09-29,114.78,121.96,114.78,120.65,4976370
2020-09-30,120.43,120.88,119.45,120.2,4952178
2020-10-01,120.47,127.48,120.47,126.34,4728392
2020-10-02,126.0,126.0,122.27,124.11,2886543
2020-10-05,123.66,123.66,118.9,119.49,4390210
2020-10-06,119.29,123.11,118.55,121.06,1382885
2020-10-07,121.27,121.27,117.49,118.23,4070134
2020-10-08,118.39,118.39,114.21,115.18,4566465
2020-10-09,114.92,114.92,111.31,112.39,4620916
2020-10-12,113.12,117.16,113.12,116.25,846061
2020-10-13,116.46,118.07,116.22,117.32,1282635
2020-10-14,116.06,116.06,112.52,113.95,1230678
2020-10-15,113.4,117.62,113.4,116.67,1800774
2020-10-16,116.54,116.54,114.38,114.83,1125359
2020-10-19,114.84,118.74,114.84,117.2,3282770
2020-10-20,118.17,118.17,115.15,116.82,1453167
2020-10-21,116.58,116.58,112.13,114.0,2771549
2020-10-22,114.09,120.61,114.09,119.72,3109246
2020-10-23,119.9,126.3,119.9,124.4,2455985
2020-10-26,124.93,125.24,123.01,124.17,3244787
2020-10-27,124.28,126.21,121.42,124.07,2443531
2020-10-28,124.8,124.8,120.29,121.58,1189309
2020-10-29,121.72,122.37,119.66,120.72,1905205
2020-10-30,120.78,123.77,120.53,121.64,2277162
2020-11-02,121.43,121.43,115.87,117.11,4985705
2020-11-03,116.7,116.7,109.66,111.65,2805071
2020-11-04,111.22,115.86,111.22,114.76,4738609
2020-11-05,115.44,115.44,109.49,111.7,2745134
2020-11-06,110.45,118.78,110.45,117.97,2605981
2020-11-09,117.88,119.96,116.57,118.92,1495876
2020-11-10,117.88,122.94,117.88,121.76,3113818
2020-11-11,121.85,128.08,121.85,127.12,4666957
2020-11-12,127.51,127.51,124.78,125.8,3657330
2020-11-13,125.91,126.77,124.45,125.96,583503
2020-11-16,125.8,128.99,125.8,127.95,1433248
2020-11-17,128.53,128.53,124.57,125.44,1715772
2020-11-18,124.99,130.48,124.99,129.51,1004510
2020-11-19,128.88,128.88,124.44,127.03,2250632
2020-11-20,127.73,129.44,126.02,127.83,681252
2020-11-23,127.14,131.87,127.14,130.39,2722197
2020-11-24,130.45,133.57,130.45,131.97,2574247
2020-11-25,131.56,131.56,123.79,125.42,1544179
2020-11-26,124.55,131.14,124.55,130.1,4508176
2020-11-27,130.5,132.36,130.35,131.44,3146178
2020-11-30,131.94,133.49,131.44,132.7,956840
2020-12-01,132.21,137.85,132.21,136.52,1658667
2020-12-02,136.45,136.45,130.01,132.55,4236690
2020-12-03,132.38,134.21,132.38,133.32,3031844
2020-12-04,132.74,132.74,129.7,130.22,1915051
2020-12-07,129.51,129.51,121.32,122.64,2954428
2020-12-08,122.78,129.21,122.78,128.4,779189
2020-12-09,128.9,128.9,127.31,128.18,3501575
2020-12-10,128.6,128.6,124.09,125.84,3631261
2020-12-11,125.83,125.83,122.52,123.42,4939655
2020-12-14,123.93,123.93,118.12,120.75,4236006
2020-12-15,120.88,120.88,113.07,114.77,1238206
2020-12-16,114.5,114.5,109.26,110.38,1366478
2020-12-17,110.51,115.67,110.51,113.81,502274
2020-12-18,114.19,114.92,111.92,113.53,801253
2020-12-21,113.39,117.12,113.39,115.96,3062956
2020-12-22,115.29,118.29,114.28,115.93,3967653
2020-12-23,116.4,116.4,111.36,112.17,1004903
2020-12-24,112.2,117.52,112.2,116.16,2059812
2020-12-25,117.03,119.05,117.03,118.66,3777487
2020-12-28,118.63,120.11,117.57,118.68,4813734
2020-12-29,119.19,119.19,115.9,116.7,3702994
2020-12-30,116.28,116.28,112.98,114.34,3687660
2020-12-31,113.52,113.52,110.08,110.57,3827536
2021-01-01,110.92,113.46,110.92,111.9,3865198
2021-01-04,111.46,116.58,111.46,115.61,4259556
2021-01-05,115.89,117.01,113.9,115.28,2604119
2021-01-06,115.46,115.54,111.3,113.37,1787646
2021-01-07,112.8,116.17,112.8,114.14,3058891
2021-01-08,114.69,119.28,114.69,118.92,4018221
2021-01-11,119.23,119.23,115.24,116.81,1490003
2021-01-12,117.12,117.85,116.22,117.03,4828217
2021-01-13,117.05,117.05,109.22,110.8,1519217
2021-01-14,110.79,110.79,107.51,108.65,4796392
2021-01-15,108.75,110.68,107.2,109.15,4790229
2021-01-18,109.56,110.78,109.12,110.23,3648370
2021-01-19,109.7,112.97,109.7,111.59,4639047
2021-01-20,112.38,112.38,102.57,104.77,2702717
2021-01-21,104.34,105.47,102.35,103.95,1153429
2021-01-22,103.97,104.59,101.96,103.69,4811989
2021-01-25,103.95,105.87,102.14,103.76,830588
2021-01-26,103.53,106.7,102.76,104.85,4285660
2021-01-27,104.41,104.41,95.93,97.81,2462933
2021-01-28,97.22,98.04,94.91,96.12,4691084
2021-01-29,95.95,95.95,92.9,93.7,4312590
2021-02-01,93.57,93.57,90.59,91.69,1327393
2021-02-02,91.89,94.65,91.89,92.96,3221312
2021-02-03,93.53,96.77,93.53,95.97,3320251
2021-02-04,95.81,95.81,93.44,93.98,4373659
2021-02-05,94.39,94.62,92.16,93.77,3598474
2021-02-08,93.43,95.88,93.43,94.79,4098716
2021-02-09,94.54,94.54,91.46,91.99,578379
2021-02-10,91.82,91.82,89.28,90.24,3735180
2021-02-11,90.43,90.43,86.0,87.11,4144868
2021-02-12,87.64,87.83,86.1,86.91,3551938
2021-02-15,86.72,87.05,85.46,86.58,3830857
2021-02-16,86.22,90.94,86.22,89.66,1327091
2021-02-17,89.84,90.29,88.94,89.55,1454854
2021-02-18,89.61,95.04,89.61,94.37,4744210
2021-02-19,94.1,94.1,90.95,91.58,3442693
2021-02-22,91.34,91.34,90.19,90.58,2466591
2021-02-23,90.09,93.91,90.09,93.46,1280114
2021-02-24,93.77,99.11,93.77,98.06,3052533
2021-02-25,97.67,97.67,94.55,95.17,4919460
2021-02-26,95.54,96.41,94.75,95.85,1759416
2021-03-01,95.63,95.63,90.88,92.55,1116173
2021-03-02,92.36,92.36,85.34,86.78,4437633
2021-03-03,86.67,89.49,86.67,88.17,1369060
2021-03-04,88.47,90.08,87.62,88.32,4213961
2021-03-05,88.57,88.57,83.74,84.11,3750033
2021-03-08,83.63,87.16,83.63,85.17,2058066
2021-03-09,84.76,84.76,81.34,82.74,2247812
2021-03-10,83.13,85.78,83.13,85.28,3595766
2021-03-11,85.25,86.94,85.15,86.05,2470502
2021-03-12,85.97,88.39,85.97,87.24,1786085
2021-03-15,87.52,88.15,85.17,86.68,3201970
2021-03-16,86.94,92.94,86.94,92.04,3507785
2021-03-17,91.66,91.98,90.12,91.1,2811538
2021-03-18,90.94,94.86,90.94,94.18,3320479
2021-03-19,94.01,94.01,88.78,89.22,767618
2021-03-22,89.56,89.56,86.05,87.83,1836905
2021-03-23,88.22,88.22,86.68,87.17,517889
2021-03-24,87.11,87.11,85.49,86.03,1491925
2021-03-25,86.58,88.89,86.58,88.13,4199791
2021-03-26,88.24,93.1,88.24,92.24,1142780
2021-03-29,92.09,94.39,92.09,94.03,2420311
2021-03-30,93.51,93.51,91.6,92.1,3260776
2021-03-31,92.08,92.08,85.65,87.13,2367074
2021-04-01,86.84,90.39,86.84,89.48,1492732
2021-04-02,88.91,88.91,84.06,84.81,2649357
2021-04-05,84.74,88.19,84.74,87.46,2135018
2021-04-06,87.46,90.35,87.46,89.75,3863175
2021-04-07,89.46,89.46,86.94,87.66,1136153
2021-04-08,88.35,89.8,88.25,88.93,1602233
2021-04-09,88.91,89.19,86.74,88.28,3138971
2021-04-12,88.42,88.42,86.4,86.99,3704138
2021-04-13,86.8,86.8,84.57,84.78,1246708
2021-04-14,84.91,86.98,84.91,86.03,3103744
2021-04-15,85.68,87.66,85.68,87.36,689473
2021-04-16,87.59,88.17,86.67,87.25,2228143
2021-04-19,86.98,88.38,86.98,88.11,3878225
2021-04-20,88.53,88.53,85.72,86.22,3644109
2021-04-21,86.2,86.42,85.26,85.66,3597158
2021-04-22,84.94,87.88,84.88,86.39,3809744
2021-04-23,86.33,90.29,86.33,89.75,2340347
2021-04-26,89.79,94.63,89.79,93.91,3811478
2021-04-27,94.16,99.63,94.16,97.63,1411784
2021-04-28,97.26,101.57,97.26,101.12,647883
2021-04-29,100.78,103.95,100.78,103.32,2820887
2021-04-30,103.74,108.98,103.74,108.29,748447
2021-05-03,107.14,107.14,103.94,104.72,3285521
2021-05-04,104.71,111.76,104.71,110.54,4985259
2021-05-05,110.36,111.35,107.23,109.11,2885167
2021-05-06,109.64,109.64,102.03,103.98,2113069
2021-05-07,104.0,104.0,101.04,102.19,2862486
2021-05-10,102.15,105.48,102.11,103.82,1308254
2021-05-11,104.32,104.32,94.85,95.85,2223743
2021-05-12,95.77,95.77,93.43,94.94,2615076
2021-05-13,95.12,98.5,95.12,97.82,4170242
2021-05-14,97.95,97.95,94.11,94.69,3684228
2021-05-17,94.77,95.47,92.43,93.37,651820
2021-05-18,93.13,96.37,93.13,95.1,1677836
2021-05-19,95.14,95.14,90.41,91.5,2925165
2021-05-20,91.01,91.01,89.92,90.26,1130940
2021-05-21,90.03,91.87,89.79,90.82,1944034
2021-05-24,90.96,91.46,88.49,90.17,4266769
2021-05-25,89.96,94.13,89.96,92.76,3244517
2021-05-26,92.33,98.4,92.33,97.21,2677815
2021-05-27,96.92,104.52,96.92,103.96,2211489
2021-05-28,104.02,104.02,100.67,102.02,711589
2021-05-31,101.93,101.93,96.24,97.25,4986574
2021-06-01,97.03,97.21,95.79,96.21,2453563
2021-06-02,96.76,97.03,95.64,96.34,4362362
2021-06-03,96.03,96.92,94.44,95.69,4866422
2021-06-04,96.05,96.05,90.06,91.0,1492834
2021-06-07,90.82,90.82,89.62,90.1,2873634
2021-06-08,90.41,90.63,88.33,89.09,3435853
2021-06-09,88.94,91.45,88.94,90.78,1804280
2021-06-10,90.49,90.49,87.21,88.33,4808068
2021-06-11,87.46,90.73,87.39,88.92,1268883
2021-06-14,89.0,93.31,89.0,92.68,1873875
2021-06-15,93.29,93.29,89.65,90.53,3340265
2021-06-16,90.25,90.25,88.36,88.86,1597145
2021-06-17,89.34,90.27,88.33,89.17,3367072
2021-06-18,88.72,88.72,86.97,87.67,4491426
2021-06-21,87.32,88.86,87.32,88.36,1355991
2021-06-22,87.81,87.81,85.9,86.75,2354082
2021-06-23,87.06,87.06,81.48,82.33,2863497
2021-06-24,82.31,83.46,80.53,81.93,4167559
2021-06-25,81.83,81.83,78.35,79.77,1561225
2021-06-28,80.34,80.34,77.61,78.17,4059347
2021-06-29,78.19,80.32,78.19,79.82,2060302
2021-06-30,79.73,81.7,79.63,80.2,3501288
2021-07-01,80.45,80.6,79.7,79.97,3389760
2021-07-02,79.94,88.75,79.94,86.92,4430837
2021-07-05,87.15,87.15,83.66,84.92,724426
2021-07-06,83.97,84.31,81.56,83.35,564538
2021-07-07,83.25,83.53,81.87,82.42,3265595
2021-07-08,82.26,82.59,81.23,81.88,799411
2021-07-09,82.42,88.42,82.42,87.14,1298661
2021-07-12,86.7,87.44,85.54,86.3,3298627
2021-07-13,86.49,86.49,84.53,85.1,3074738
2021-07-14,84.82,88.54,84.82,87.51,1118776
2021-07-15,87.66,87.8,86.01,87.0,2688796
2021-07-16,87.57,87.75,86.88,87.28,2056679
2021-07-19,87.51,87.51,79.04,80.4,3742387
2021-07-20,80.8,80.8,73.39,74.66,2034735
2021-07-21,74.46,74.61,73.27,74.14,3146020
2021-07-22,73.88,74.06,72.93,73.45,3918506
2021-07-23,73.58,73.58,67.2,68.21,1810525
2021-07-26,68.3,68.83,68.02,68.35,3698589
2021-07-27,68.54,68.99,68.05,68.52,2816286
2021-07-28,68.6,68.6,65.95,67.08,2568874
2021-07-29,67.16,67.57,65.73,66.78,783809
2021-07-30,66.53,66.53,63.78,64.43,894004
2021-08-02,64.35,65.83,64.35,65.46,3424891
2021-08-03,65.45,65.84,64.83,65.17,2739339
2021-08-04,66.03,67.74,66.03,66.63,2633557
2021-08-05,67.01,69.92,67.01,68.93,4167258
2021-08-06,69.32,69.32,66.29,66.93,1322647
2021-08-09,67.06,67.29,66.05,66.75,767127
2021-08-10,66.71,70.71,66.71,69.99,3758948
2021-08-11,70.04,74.35,70.04,73.86,4149813
2021-08-12,73.46,75.48,73.46,75.03,2010976
2021-08-13,74.86,74.86,71.03,71.55,4377523
2021-08-16,71.52,73.13,71.52,72.68,910694
2021-08-17,72.64,74.13,72.48,73.1,3317070
2021-08-18,73.11,74.35,71.77,73.44,3337578
2021-08-19,73.44,73.44,71.39,71.82,3587887
2021-08-20,72.78,76.15,72.78,75.72,2057882
2021-08-23,76.1,76.7,75.41,76.28,4172978
2021-08-24,76.46,79.42,76.46,77.98,1018890
2021-08-25,78.01,78.01,72.66,74.3,3826434
2021-08-26,74.14,77.96,74.14,76.9,3798720
2021-08-27,77.19,78.26,76.92,77.73,2655970
2021-08-30,77.6,81.19,77.6,80.19,2322441
2021-08-31,80.09,80.09,78.45,79.02,1017729
2021-09-01,78.81,80.47,77.85,79.34,562429
2021-09-02,79.53,82.24,79.53,81.24,3257828
2021-09-03,81.33,85.46,81.33,84.67,1805291
2021-09-06,84.51,88.32,84.51,87.37,1572755
2021-09-07,87.53,87.83,86.31,86.98,2468229
2021-09-08,86.44,86.45,84.64,85.58,4361385
2021-09-09,85.89,87.74,85.89,87.21,3420923
2021-09-10,87.2,91.65,87.2,90.69,815221
2021-09-13,90.61,95.11,90.61,93.51,3393262
2021-09-14,94.29,94.29,89.66,91.26,1018988
2021-09-15,90.75,92.85,90.54,91.49,2777903
2021-09-16,91.37,91.37,86.56,87.17,4900926
2021-09-17,87.18,90.19,87.18,89.4,3735395
2021-09-20,89.78,89.78,87.05,87.77,3723036
2021-09-21,87.54,89.67,87.54,88.71,3977333
2021-09-22,88.96,93.54,88.96,92.14,4369370
2021-09-23,91.96,92.72,90.84,91.94,1805622
2021-09-24,92.47,92.47,85.48,86.46,3462846
2021-09-27,86.37,88.3,86.37,87.97,1980634
2021-09-28,88.03,90.01,86.76,88.14,1443904
2021-09-29,88.32,88.32,85.6,86.04,581663
2021-09-30,85.93,85.93,83.26,84.45,2647641
2021-10-01,84.98,84.98,81.69,83.21,2006934
2021-10-04,82.94,82.94,81.76,82.45,3545504
2021-10-05,81.77,82.58,81.13,82.04,2995863
2021-10-06,82.31,83.96,80.99,82.56,3290423
2021-10-07,82.43,83.2,80.62,82.47,2568409
2021-10-08,82.42,87.28,82.42,86.46,2602968
2021-10-11,85.9,87.88,85.9,86.95,2772062
2021-10-12,86.7,89.53,86.7,88.95,4169806
2021-10-13,88.98,90.05,88.97,89.46,4033602
2021-10-14,89.33,90.09,87.68,88.95,2530558
2021-10-15,88.26,88.26,84.71,85.57,2687782
2021-10-18,84.58,86.62,83.77,85.07,4618083
2021-10-19,84.4,86.12,83.83,84.62,4348185
2021-10-20,85.25,86.09,85.14,85.71,2253050
2021-10-21,85.95,88.16,85.95,87.32,1480170
2021-10-22,87.48,88.39,87.48,88.1,4517066
2021-10-25,88.47,88.47,84.41,85.84,4499846
2021-10-26,85.16,85.16,81.68,82.39,4619225
2021-10-27,82.51,82.51,78.76,79.36,2196081
2021-10-28,79.9,81.78,79.82,80.61,4667512
2021-10-29,80.42,82.01,79.02,80.36,4958704
2021-11-01,81.0,81.39,78.92,80.5,1620838
2021-11-02,80.46,80.46,77.28,78.25,645604
2021-11-03,78.5,78.5,76.64,77.22,4052442
2021-11-04,76.98,78.46,76.85,77.34,3406228
2021-11-05,77.59,77.59,76.43,76.81,3136583
2021-11-08,76.15,81.85,76.15,81.25,2910866
2021-11-09,81.64,81.64,79.72,80.79,1918069
2021-11-10,80.78,80.78,76.37,77.2,3481276
2021-11-11,76.87,76.87,73.25,74.45,1879176
2021-11-12,74.77,75.4,73.53,74.77,2039329
2021-11-15,74.93,80.87,74.93,79.82,2863048
2021-11-16,80.26,80.26,76.69,77.18,4603866
2021-11-17,77.0,77.0,75.37,76.14,3124752
2021-11-18,75.83,77.41,75.83,76.59,1264409
2021-11-19,77.06,77.43,75.89,77.06,3715919
2021-11-22,77.35,78.52,77.35,78.0,4929744
2021-11-23,78.52,78.52,74.29,75.36,3273227
2021-11-24,75.83,75.93,74.99,75.5,4717630
2021-11-25,76.41,78.3,76.05,77.17,1483833
2021-11-26,77.03,78.32,76.34,77.24,810513
2021-11-29,76.83,78.87,76.83,78.33,3470444
2021-11-30,78.83,81.82,78.83,81.48,2401089
2021-12-01,80.87,83.04,80.87,82.54,4340655
2021-12-02,82.03,84.62,82.03,83.5,1641102
2021-12-03,83.65,83.84,80.61,82.4,1336588
2021-12-06,82.39,82.39,76.72,77.34,2517406
2021-12-07,77.53,77.53,73.24,73.73,2774364
2021-12-08,74.48,76.8,74.48,75.89,2434073
2021-12-09,75.44,76.93,74.75,75.61,2547830
2021-12-10,75.45,76.06,75.39,75.74,2994211
2021-12-13,76.05,78.33,76.05,77.33,1982752
2021-12-14,76.87,79.01,76.87,78.39,708291
2021-12-15,78.4,79.07,77.26,78.52,4183631
2021-12-16,78.39,78.39,74.63,75.66,1796844
2021-12-17,75.38,75.38,72.98,73.88,1150980
2021-12-20,74.38,74.81,73.0,74.07,3584212
2021-12-21,74.08,74.08,71.49,72.31,1187414
2021-12-22,72.57,74.43,72.57,73.42,890950
2021-12-23,73.31,75.62,72.89,74.04,4909942
2021-12-24,73.42,79.6,73.42,78.39,1409721
2021-12-27,78.59,78.81,76.83,77.57,2862465
2021-12-28,77.3,80.24,77.3,79.52,2957464
2021-12-29,79.13,85.58,79.13,85.07,2438174
2021-12-30,85.05,90.66,85.05,89.94,4365138
2021-12-31,90.23,92.28,89.76,90.73,3495582
2022-01-03,91.11,91.69,89.73,90.79,1722812
2022-01-04,90.62,93.97,90.62,92.73,2113078
2022-01-05,92.69,96.68,92.69,96.24,2586321
2022-01-06,95.75,95.75,92.1,93.24,3874927
2022-01-07,93.4,93.4,88.42,89.03,3342510
2022-01-10,89.39,89.39,85.14,85.75,812271
2022-01-11,85.98,88.01,85.98,87.09,3297776
2022-01-12,87.22,87.22,80.83,81.72,4538943
2022-01-13,81.51,81.51,78.8,79.41,1361107
2022-01-14,79.43,80.68,78.14,78.96,3361012
2022-01-17,78.68,80.54,78.68,79.78,3877954
2022-01-18,79.57,82.89,79.57,82.3,4550976
2022-01-19,82.02,86.3,82.02,84.81,1626276
2022-01-20,84.88,84.88,81.6,82.7,2888646
2022-01-21,82.99,85.65,82.99,84.88,4783237
2022-01-24,84.4,84.93,82.62,83.36,2880640
2022-01-25,83.24,83.24,77.97,79.4,2621958
2022-01-26,79.48,81.78,79.48,80.61,4405417
2022-01-27,80.65,86.74,80.65,85.3,4725030
2022-01-28,84.63,84.63,83.5,83.89,1176931
2022-01-31,83.83,85.87,83.26,84.91,4263060
2022-02-01,85.21,85.21,80.98,81.82,2424762
2022-02-02,81.82,81.91,80.42,80.98,1705662
2022-02-03,81.16,82.75,80.18,81.31,4347596
2022-02-04,81.47,81.47,78.5,78.9,2388516
2022-02-07,78.89,84.74,78.89,83.53,898561
2022-02-08,83.44,83.44,81.71,82.26,2240453
2022-02-09,82.09,82.48,79.7,80.99,4285638
2022-02-10,80.49,86.13,80.49,85.07,2235202
2022-02-11,85.13,85.13,81.91,82.84,2774162
2022-02-14,82.82,87.0,82.82,86.55,2321504
2022-02-15,86.77,86.77,83.26,84.58,2543640
2022-02-16,84.5,87.9,84.5,87.02,2262541
2022-02-17,87.53,87.53,84.4,85.01,1905436
2022-02-18,84.99,85.41,82.54,83.98,3722766
2022-02-21,83.95,83.95,78.98,79.31,2261161
2022-02-22,79.74,82.65,79.74,81.92,846831
2022-02-23,81.41,81.41,78.92,80.24,2130419
2022-02-24,80.27,83.06,80.27,82.38,859282
2022-02-25,82.03,85.81,82.03,85.15,2113027
2022-02-28,85.3,85.3,81.56,82.0,3037952
