date,open,high,low,close,volume
2020-05-18,3023.1,3061.09,3022.88,3047.18,2143403
2020-05-19,3033.57,3066.36,2989.65,3040.29,1926711
2020-05-20,3044.93,3044.93,2938.3,2982.29,3966597
2020-05-21,2963.92,3100.49,2963.92,3062.36,3283784
2020-05-22,3064.65,3117.45,3061.22,3084.69,555330
2020-05-25,3091.41,3115.51,3059.67,3091.59,506646
2020-05-26,3083.04,3083.04,3031.9,3045.79,3209755
2020-05-27,3040.37,3076.27,3016.52,3041.5,4477633
2020-05-28,3011.92,3155.39,3011.92,3117.28,4963777
2020-05-29,3115.36,3153.54,3093.34,3128.8,593880
2020-06-01,3128.21,3167.84,3120.45,3139.51,2174346
2020-06-02,3145.32,3152.81,3087.46,3126.35,3753990
2020-06-03,3132.3,3172.99,3102.36,3145.74,4789792
2020-06-04,3156.33,3205.07,3110.74,3166.06,4777639
2020-06-05,3172.37,3172.37,3059.23,3094.0,2137209
2020-06-08,3080.5,3152.84,3053.93,3106.84,3642694
2020-06-09,3113.68,3138.56,3073.93,3099.36,2859239
2020-06-10,3098.1,3232.32,3098.1,3197.08,4719104
2020-06-11,3213.64,3327.15,3213.64,3292.26,746496
2020-06-12,3289.5,3400.75,3289.5,3360.2,1957738
2020-06-15,3360.45,3398.75,3329.16,3366.03,1127723
2020-06-16,3344.41,3423.92,3342.44,3394.59,1750153
2020-06-17,3416.53,3462.86,3371.7,3417.44,2203016
2020-06-18,3404.26,3518.04,3404.26,3487.73,3385172
2020-06-19,3480.96,3549.53,3480.96,3510.88,3328983
2020-06-22,3539.8,3561.74,3437.92,3495.62,4930513
2020-06-23,3478.62,3491.23,3379.33,3443.67,2452047
2020-06-24,3450.77,3450.77,3381.73,3400.96,2107820
2020-06-25,3414.88,3414.88,3286.41,3307.28,1821654
2020-06-26,3308.09,3394.69,3266.26,3323.49,1489538
2020-06-29,3334.33,3351.28,3280.65,3323.44,1499659
2020-06-30,3340.23,3456.43,3340.23,3444.08,2478129
2020-07-01,3450.56,3453.92,3355.63,3418.53,2290821
2020-07-02,3420.22,3499.22,3420.22,3469.16,2406508
2020-07-03,3502.01,3502.01,3369.47,3400.37,2758031
2020-07-06,3399.34,3439.93,3368.93,3400.74,4688843
2020-07-07,3413.06,3413.06,3338.71,3374.38,3172161
2020-07-08,3367.89,3367.89,3227.57,3279.19,3679540
2020-07-09,3293.73,3338.71,3229.49,3304.09,963419
2020-07-10,3316.13,3337.29,3245.44,3290.25,4735786
2020-07-13,3284.01,3339.78,3284.01,3328.98,2289913
2020-07-14,3310.08,3457.49,3310.08,3416.91,868601
2020-07-15,3421.29,3465.65,3397.71,3427.46,603054
2020-07-16,3440.17,3440.17,3354.3,3387.19,3621801
2020-07-17,3383.35,3499.38,3383.35,3472.54,4892803
2020-07-20,3456.89,3456.89,3357.85,3397.96,3299122
2020-07-21,3418.45,3459.23,3411.16,3424.84,1320610
2020-07-22,3443.95,3518.51,3395.58,3436.93,2270695
2020-07-23,3422.4,3614.63,3422.4,3532.83,3406002
2020-07-24,3541.36,3639.92,3541.36,3600.35,2582214
2020-07-27,3587.06,3659.26,3587.06,3632.32,2154055
2020-07-28,3633.92,3666.51,3569.96,3601.09,3391092
2020-07-29,3597.41,3667.62,3549.22,3633.24,4634250
2020-07-30,3619.27,3633.98,3579.12,3609.49,2325945
2020-07-31,3594.11,3595.04,3488.58,3540.65,2836035
2020-08-03,3559.61,3605.79,3510.38,3556.85,4930249
2020-08-04,3554.26,3584.83,3494.43,3531.99,840419
2020-08-05,3529.91,3549.8,3483.96,3519.94,2008518
2020-08-06,3534.31,3687.71,3534.31,3635.99,2111733
2020-08-07,3631.12,3702.17,3631.12,3683.76,1171564
2020-08-10,3695.89,3735.39,3658.31,3699.49,2637899
2020-08-11,3696.05,3696.05,3561.69,3631.69,3091267
2020-08-12,3641.09,3641.09,3532.44,3577.55,2647928
2020-08-13,3574.25,3574.25,3449.22,3491.18,3310303
2020-08-14,3486.72,3547.04,3486.72,3532.01,4017894
2020-08-17,3514.56,3603.01,3514.56,3550.22,1786135
2020-08-18,3567.67,3567.67,3483.74,3534.64,3459760
2020-08-19,3541.41,3541.41,3386.0,3455.1,1871475
2020-08-20,3435.3,3468.68,3374.61,3427.53,3123037
2020-08-21,3431.59,3475.66,3391.43,3439.83,4049527
2020-08-24,3427.16,3507.76,3427.16,3483.73,2576295
2020-08-25,3475.21,3558.51,3464.74,3503.04,2499402
2020-08-26,3501.2,3501.2,3410.5,3458.36,3723299
2020-08-27,3460.68,3461.86,3401.46,3418.69,4468429
2020-08-28,3419.93,3419.93,3321.15,3335.49,3856063
2020-08-31,3318.48,3318.48,3224.92,3245.52,4541663
2020-09-01,3227.43,3227.43,3183.99,3206.36,3192633
2020-09-02,3213.0,3229.84,3202.99,3211.78,1712188
2020-09-03,3206.97,3347.31,3206.97,3321.15,4962773
2020-09-04,3331.41,3331.41,3171.54,3236.39,3388710
2020-09-07,3228.47,3228.47,3100.69,3126.87,1522225
2020-09-08,3108.09,3200.58,3091.7,3151.68,1081399
2020-09-09,3184.29,3184.29,3084.1,3128.47,4051776
2020-09-10,3092.05,3151.33,3092.05,3140.14,3645528
2020-09-11,3135.83,3135.83,3009.34,3028.73,2874776
2020-09-14,3043.43,3043.43,2995.59,3012.95,2103304
2020-09-15,3042.22,3045.14,2955.31,3001.5,827440
2020-09-16,3021.66,3021.66,2907.79,2971.32,1610405
2020-09-17,2964.38,3098.04,2964.38,3076.06,1562442
2020-09-18,3092.22,3191.75,3092.22,3152.2,2417335
2020-09-21,3166.68,3166.68,3080.73,3110.96,1519508
2020-09-22,3099.15,3099.15,3042.48,3058.24,1508189
2020-09-23,3046.75,3074.08,2989.04,3040.64,3691729
2020-09-24,3033.77,3033.77,2876.01,2939.61,1000876
2020-09-25,2948.35,2970.96,2915.8,2948.34,3465181
2020-09-28,2952.26,2952.26,2871.07,2895.14,2596570
2020-09-29,2882.93,2939.91,2880.45,2910.21,4290912
2020-09-30,2900.08,2955.6,2900.08,2935.77,1428023
2020-10-01,2921.76,2921.76,2884.13,2899.66,2083212
2020-10-02,2908.96,2909.14,2844.31,2890.78,1735095
2020-10-05,2900.88,2949.19,2899.14,2930.48,3871439
2020-10-06,2933.25,2933.25,2890.67,2903.93,4796802
2020-10-07,2929.96,2941.06,2855.97,2906.94,2038345
2020-10-08,2898.22,2944.44,2886.27,2905.54,4063260
2020-10-09,2908.76,3027.33,2908.76,2978.21,4779212
2020-10-12,2992.17,3072.8,2992.17,3046.87,1796429
2020-10-13,3050.65,3071.52,2985.56,3007.62,4215185
2020-10-14,3005.28,3014.94,2973.82,2997.39,1108259
2020-10-15,2993.54,2993.54,2944.23,2961.0,1499178
2020-10-16,2952.79,2991.01,2897.54,2934.38,573324
2020-10-19,2955.34,2955.34,2799.39,2843.82,810907
2020-10-20,2854.94,2854.94,2783.33,2808.53,2015980
2020-10-21,2808.01,2808.01,2724.49,2738.19,1639971
2020-10-22,2751.1,2781.27,2704.62,2737.4,2254004
2020-10-23,2724.13,2724.13,2670.59,2696.11,4672607
2020-10-26,2698.84,2731.31,2694.21,2711.93,643715
2020-10-27,2706.0,2747.49,2628.77,2687.27,2174203
2020-10-28,2699.46,2707.26,2655.39,2671.16,880474
2020-10-29,2675.54,2675.54,2540.25,2583.38,987343
2020-10-30,2579.91,2622.83,2524.74,2567.65,649189
2020-11-02,2567.24,2582.25,2553.76,2565.55,3049099
2020-11-03,2576.36,2576.36,2506.68,2527.84,2672719
2020-11-04,2523.85,2595.96,2489.61,2538.17,1993063
2020-11-05,2531.72,2562.04,2522.92,2548.43,1173453
2020-11-06,2556.25,2556.25,2509.15,2524.91,680391
2020-11-09,2534.45,2577.54,2515.75,2539.33,2723676
2020-11-10,2533.62,2533.62,2501.17,2515.56,548824
2020-11-11,2494.05,2581.86,2494.05,2529.74,1812875
2020-11-12,2537.46,2552.78,2503.81,2530.37,4296563
2020-11-13,2530.68,2544.8,2490.56,2510.61,3595537
2020-11-16,2508.62,2517.25,2460.18,2489.56,2797223
2020-11-17,2500.02,2500.02,2439.22,2455.67,1717765
2020-11-18,2455.17,2455.17,2409.16,2421.25,1944128
2020-11-19,2417.66,2417.66,2302.02,2323.36,1103172
2020-11-20,2324.58,2366.49,2254.21,2311.46,1693688
2020-11-23,2301.58,2340.93,2285.4,2317.1,4402200
2020-11-24,2305.81,2305.81,2225.35,2243.41,3295201
2020-11-25,2243.89,2290.71,2243.89,2269.48,2575269
2020-11-26,2272.84,2272.84,2194.57,2220.38,2156906
2020-11-27,2240.83,2256.91,2200.05,2230.5,4997141
2020-11-30,2231.51,2270.83,2198.33,2247.95,1582930
2020-12-01,2243.63,2291.42,2226.63,2253.87,2026890
2020-12-02,2256.68,2325.57,2256.68,2311.61,1548448
2020-12-03,2291.26,2366.42,2291.26,2331.77,643212
2020-12-04,2317.18,2317.18,2247.76,2286.99,3696567
2020-12-07,2278.66,2387.52,2278.66,2353.68,3176943
2020-12-08,2351.56,2355.49,2324.72,2343.9,3405539
2020-12-09,2353.41,2364.18,2292.29,2335.08,3117454
2020-12-10,2347.94,2406.23,2347.94,2387.85,1310992
2020-12-11,2392.12,2423.69,2333.67,2386.16,2103514
2020-12-14,2381.02,2435.0,2381.02,2407.86,4699810
2020-12-15,2419.86,2452.28,2378.54,2413.28,1838349
2020-12-16,2405.62,2482.03,2405.62,2450.06,697287
2020-12-17,2455.49,2455.49,2363.99,2377.13,620730
2020-12-18,2371.05,2392.21,2359.22,2376.67,3706326
2020-12-21,2384.43,2393.37,2331.71,2354.1,875003
2020-12-22,2346.11,2348.55,2311.71,2330.66,3786709
2020-12-23,2329.21,2409.65,2329.21,2378.07,2467399
2020-12-24,2380.42,2468.23,2380.42,2425.61,577521
2020-12-25,2424.85,2441.84,2345.42,2390.29,1087001
2020-12-28,2388.16,2388.16,2336.37,2359.57,3243173
2020-12-29,2359.9,2370.34,2316.93,2354.47,2901243
2020-12-30,2355.65,2355.65,2289.01,2319.64,4171207
2020-12-31,2325.66,2331.45,2292.89,2305.63,1282895
2021-01-01,2298.04,2313.42,2284.48,2304.27,1872161
2021-01-04,2314.15,2351.92,2314.15,2330.6,2129861
2021-01-05,2325.43,2408.68,2325.43,2374.49,1253123
2021-01-06,2387.38,2410.6,2373.42,2383.71,1362392
2021-01-07,2402.64,2428.49,2367.74,2391.74,2091613
2021-01-08,2397.33,2397.33,2360.01,2374.38,1070379
2021-01-11,2366.02,2462.79,2366.02,2442.06,3562464
2021-01-12,2435.04,2479.51,2389.06,2440.72,886640
2021-01-13,2448.08,2454.91,2413.24,2439.0,1447953
2021-01-14,2438.73,2438.73,2381.94,2405.32,1582118
2021-01-15,2408.9,2432.22,2399.32,2413.95,2342952
2021-01-18,2431.16,2431.16,2356.82,2362.94,3768691
2021-01-19,2368.56,2388.04,2335.5,2356.16,3765452
2021-01-20,2352.48,2387.25,2340.23,2357.48,3723704
2021-01-21,2359.42,2439.42,2359.42,2408.67,2858587
2021-01-22,2414.83,2453.61,2414.83,2436.36,2487287
2021-01-25,2460.59,2563.59,2460.59,2512.5,2360480
2021-01-26,2511.7,2576.57,2511.7,2552.93,3909086
2021-01-27,2561.69,2639.73,2561.69,2622.47,1350115
2021-01-28,2633.15,2685.25,2633.15,2664.92,667709
2021-01-29,2666.13,2666.13,2577.68,2613.19,4361005
2021-02-01,2613.38,2613.38,2559.02,2586.27,2210827
2021-02-02,2588.34,2610.37,2540.65,2579.35,4458550
2021-02-03,2583.9,2589.9,2546.95,2575.58,1926635
2021-02-04,2568.8,2571.41,2537.29,2549.89,2365278
2021-02-05,2540.46,2550.65,2507.0,2525.9,4795908
2021-02-08,2529.29,2573.17,2525.72,2552.34,2439164
2021-02-09,2551.54,2551.54,2501.21,2518.89,1715615
2021-02-10,2514.59,2608.2,2514.59,2572.43,840542
2021-02-11,2563.61,2605.78,2531.98,2578.13,3859241
2021-02-12,2588.05,2588.05,2510.8,2538.45,1837065
2021-02-15,2534.41,2534.41,2468.02,2480.69,4205488
2021-02-16,2483.15,2587.95,2483.15,2561.58,1414480
2021-02-17,2556.31,2556.31,2494.14,2529.6,3101695
2021-02-18,2538.08,2538.08,2494.86,2512.24,4126735
2021-02-19,2503.49,2534.67,2487.41,2519.94,4534161
2021-02-22,2529.89,2529.89,2496.53,2509.7,1039854
2021-02-23,2520.31,2583.46,2520.31,2573.01,2602378
2021-02-24,2565.98,2567.47,2513.38,2541.16,4631473
2021-02-25,2537.36,2559.57,2517.87,2536.4,941978
2021-02-26,2538.73,2612.22,2538.73,2596.88,1529684
2021-03-01,2585.61,2672.35,2585.61,2645.8,4938314
2021-03-02,2647.01,2647.01,2550.04,2591.37,2663372
2021-03-03,2583.17,2589.96,2554.89,2578.98,4793652
2021-03-04,2578.98,2584.8,2499.06,2559.76,3034807
2021-03-05,2557.51,2557.51,2503.08,2527.57,3267895
2021-03-08,2539.36,2539.36,2491.39,2513.45,4862768
2021-03-09,2505.7,2603.8,2505.7,2591.74,3165646
2021-03-10,2583.81,2633.81,2557.76,2578.44,2690022
2021-03-11,2591.49,2591.49,2539.13,2557.55,1025117
2021-03-12,2563.84,2689.8,2563.84,2658.11,4078167
2021-03-15,2654.17,2670.3,2616.65,2640.64,994347
2021-03-16,2637.13,2655.29,2594.04,2622.73,1317207
2021-03-17,2624.25,2641.16,2565.15,2619.1,817888
2021-03-18,2613.44,2643.34,2603.09,2615.03,2051607
2021-03-19,2619.71,2642.06,2557.0,2600.08,2150656
2021-03-22,2609.51,2622.57,2590.24,2609.47,2075706
2021-03-23,2591.84,2592.18,2538.07,2555.97,4633700
2021-03-24,2551.22,2567.89,2518.31,2544.97,2897390
2021-03-25,2544.81,2544.81,2454.61,2474.7,3721592
2021-03-26,2474.18,2600.01,2474.18,2583.19,3273570
2021-03-29,2576.79,2576.79,2519.91,2541.37,3154413
2021-03-30,2546.94,2546.94,2518.79,2531.38,4711778
2021-03-31,2519.8,2519.8,2447.68,2466.7,3112506
2021-04-01,2478.25,2478.25,2416.31,2447.16,3468711
2021-04-02,2460.67,2460.67,2356.54,2399.32,1448778
2021-04-05,2418.47,2418.47,2352.86,2378.49,4958800
2021-04-06,2383.62,2383.62,2318.37,2343.62,1083445
2021-04-07,2362.95,2362.95,2304.64,2318.35,3478119
2021-04-08,2322.4,2345.71,2281.05,2327.66,4046903
2021-04-09,2314.3,2371.47,2308.37,2327.92,2479113
2021-04-12,2330.71,2330.71,2243.34,2264.92,4446655
2021-04-13,2256.81,2268.4,2226.76,2256.38,2191551
2021-04-14,2245.75,2270.85,2241.69,2263.26,2981796
2021-04-15,2257.82,2266.75,2203.81,2231.82,4852005
2021-04-16,2249.8,2249.8,2159.15,2211.52,2648868
2021-04-19,2208.6,2288.93,2208.6,2250.27,1558403
2021-04-20,2244.75,2262.9,2230.32,2247.32,2716409
2021-04-21,2234.36,2252.94,2196.31,2221.92,4232729
2021-04-22,2228.73,2247.31,2196.48,2223.93,1663389
2021-04-23,2229.63,2260.56,2207.08,2231.89,566039
2021-04-26,2235.26,2265.36,2184.49,2224.75,774730
2021-04-27,2223.97,2315.78,2223.97,2277.39,3509298
2021-04-28,2277.02,2277.02,2202.02,2211.93,3420769
2021-04-29,2214.9,2224.05,2164.24,2181.92,2493219
2021-04-30,2188.44,2226.05,2165.92,2193.61,2808574
2021-05-03,2184.86,2212.03,2171.35,2194.1,4998081
2021-05-04,2202.43,2219.82,2191.83,2205.03,2153268
2021-05-05,2209.13,2221.91,2194.97,2205.85,4814896
2021-05-06,2207.92,2207.92,2172.68,2183.25,3120856
2021-05-07,2163.03,2190.0,2163.03,2175.12,833212
2021-05-10,2184.23,2184.23,2133.35,2152.73,2221558
2021-05-11,2146.89,2176.03,2140.33,2150.27,2297837
2021-05-12,2144.22,2197.98,2144.22,2189.23,4350752
2021-05-13,2186.03,2186.03,2143.47,2155.63,2905800
2021-05-14,2148.98,2150.17,2087.12,2103.2,2785063
2021-05-17,2112.0,2112.0,2045.5,2073.09,508570
2021-05-18,2082.5,2116.5,2033.04,2078.91,2031044
2021-05-19,2066.85,2171.41,2066.85,2150.31,1328744
2021-05-20,2133.8,2134.12,2108.24,2125.11,3149681
2021-05-21,2129.28,2129.28,2085.73,2098.71,1916843
2021-05-24,2107.57,2149.37,2107.57,2134.02,4214651
2021-05-25,2125.03,2169.23,2115.83,2147.57,2555088
2021-05-26,2140.87,2173.99,2140.49,2153.49,4233301
2021-05-27,2157.35,2187.53,2151.35,2170.32,906723
2021-05-28,2177.62,2202.55,2150.87,2166.57,1874068
2021-05-31,2157.39,2174.98,2132.49,2161.55,2952782
2021-06-01,2158.65,2209.57,2155.09,2183.0,4425768
2021-06-02,2192.33,2246.19,2192.33,2229.74,1496759
2021-06-03,2226.95,2253.44,2217.76,2239.38,1707935
2021-06-04,2233.23,2304.63,2233.23,2277.62,3262173
2021-06-07,2298.93,2298.93,2152.8,2185.03,4336977
2021-06-08,2172.36,2221.44,2172.36,2210.36,4179605
2021-06-09,2210.42,2240.4,2196.16,2224.8,2654211
2021-06-10,2204.41,2289.96,2204.41,2275.3,1718735
2021-06-11,2260.31,2292.23,2260.31,2282.6,1867228
2021-06-14,2279.84,2343.98,2277.46,2305.37,3455565
2021-06-15,2303.92,2333.05,2288.36,2314.01,4033228
2021-06-16,2303.88,2303.88,2234.56,2279.23,2094540
2021-06-17,2285.36,2285.36,2184.87,2206.06,3589708
2021-06-18,2196.07,2261.9,2190.02,2230.23,4039697
2021-06-21,2222.67,2306.88,2222.67,2264.63,4761139
2021-06-22,2282.76,2282.76,2203.09,2218.24,1503355
2021-06-23,2202.87,2263.35,2202.87,2231.3,941178
2021-06-24,2224.48,2239.0,2180.05,2208.92,2965249
2021-06-25,2218.55,2233.51,2180.02,2205.78,4571801
2021-06-28,2206.03,2234.87,2176.38,2209.28,3908581
2021-06-29,2227.19,2311.03,2227.19,2295.12,1769166
2021-06-30,2290.52,2302.47,2264.33,2281.58,3286816
2021-07-01,2268.36,2333.59,2253.43,2291.28,4349597
2021-07-02,2288.64,2330.26,2272.85,2310.86,1887569
2021-07-05,2299.22,2350.76,2299.22,2339.38,1695148
2021-07-06,2334.75,2355.87,2303.1,2330.42,1564808
2021-07-07,2318.87,2335.15,2283.32,2307.31,1680536
2021-07-08,2304.86,2361.59,2304.86,2348.32,4402478
2021-07-09,2368.04,2393.33,2368.04,2383.41,552698
2021-07-12,2379.76,2379.76,2278.01,2326.67,1655008
2021-07-13,2326.45,2326.45,2286.59,2304.32,3125735
2021-07-14,2304.14,2384.87,2304.14,2343.04,4871284
2021-07-15,2362.53,2362.53,2259.57,2282.61,2421457
2021-07-16,2280.72,2280.72,2204.51,2226.22,2585828
2021-07-19,2215.7,2219.49,2198.67,2209.64,657858
2021-07-20,2208.45,2219.57,2178.79,2192.68,1897194
2021-07-21,2188.67,2188.67,2130.82,2143.69,825596
2021-07-22,2154.83,2228.67,2154.83,2185.79,3795245
2021-07-23,2184.61,2200.11,2177.9,2192.19,3471217
2021-07-26,2186.45,2186.45,2104.19,2126.29,3257599
2021-07-27,2129.81,2136.28,2106.41,2119.15,2858498
2021-07-28,2115.11,2154.61,2115.11,2139.12,2141215
2021-07-29,2142.86,2182.23,2099.14,2141.58,4849720
2021-07-30,2149.96,2149.96,2044.77,2093.44,636671
2021-08-02,2107.48,2132.07,2083.81,2103.6,4872165
2021-08-03,2099.76,2099.76,2030.6,2069.08,2820430
2021-08-04,2066.59,2085.71,2042.94,2067.76,2259131
2021-08-05,2075.43,2095.89,2010.14,2052.61,4870886
2021-08-06,2046.32,2069.25,2029.85,2052.79,4998657
2021-08-09,2044.93,2090.19,2029.26,2065.12,3428175
2021-08-10,2069.08,2069.08,2022.02,2034.03,1425390
2021-08-11,2036.11,2049.27,1999.59,2019.21,1761186
2021-08-12,2023.86,2028.79,2009.5,2019.5,1443492
2021-08-13,2017.92,2078.59,2017.92,2054.42,4109071
2021-08-16,2054.58,2054.58,1993.31,2018.29,3594778
2021-08-17,2015.83,2033.71,1958.77,2005.63,2980597
2021-08-18,2006.37,2006.37,1923.47,1957.45,688721
2021-08-19,1953.52,1953.52,1849.91,1878.87,3861567
2021-08-20,1874.4,1881.92,1823.18,1854.01,3697809
2021-08-23,1848.18,1866.76,1806.77,1827.48,2780265
2021-08-24,1826.68,1841.98,1810.76,1831.43,4974714
2021-08-25,1821.66,1874.65,1821.66,1857.66,4527181
2021-08-26,1857.28,1857.28,1814.99,1822.16,2196474
2021-08-27,1817.24,1817.24,1765.85,1790.3,810206
2021-08-30,1785.55,1785.55,1733.86,1758.45,2416075
2021-08-31,1745.88,1792.09,1745.88,1775.02,1630850
2021-09-01,1774.33,1793.65,1767.3,1785.51,3257341
2021-09-02,1786.01,1818.62,1786.01,1807.12,3589845
2021-09-03,1809.75,1809.75,1756.06,1776.92,1361408
2021-09-06,1785.37,1792.51,1764.5,1782.98,1663368
2021-09-07,1791.21,1816.08,1791.21,1808.79,3899813
2021-09-08,1811.89,1811.89,1758.7,1765.07,2497863
2021-09-09,1758.08,1790.18,1758.08,1780.14,828832
2021-09-10,1786.01,1837.8,1786.01,1814.51,3428325
2021-09-13,1811.74,1811.74,1760.75,1770.84,4255100
2021-09-14,1764.19,1782.3,1746.0,1769.72,3263899
2021-09-15,1774.9,1781.04,1759.37,1765.26,1641237
2021-09-16,1769.06,1820.36,1769.06,1801.62,3816288
2021-09-17,1819.36,1865.87,1819.36,1854.0,577759
2021-09-20,1859.25,1859.25,1778.72,1814.79,2419581
2021-09-21,1809.64,1851.73,1809.64,1830.04,2899262
2021-09-22,1834.94,1834.94,1758.53,1796.79,3507600
2021-09-23,1799.74,1827.81,1788.42,1811.12,3923687
2021-09-24,1806.32,1834.81,1806.32,1823.25,1899545
2021-09-27,1810.31,1838.24,1810.31,1822.6,1484747
2021-09-28,1828.28,1844.02,1785.27,1809.31,2957394
2021-09-29,1823.36,1823.36,1790.27,1797.39,1329945
2021-09-30,1805.83,1805.83,1740.35,1755.68,2626470
2021-10-01,1753.76,1753.76,1702.88,1722.16,1715724
2021-10-04,1713.29,1735.46,1711.14,1724.21,2193280
2021-10-05,1727.1,1727.1,1674.43,1685.67,3347827
2021-10-06,1687.97,1693.73,1648.03,1659.63,3940229
2021-10-07,1652.13,1706.87,1652.13,1701.09,4388388
2021-10-08,1706.34,1768.5,1706.34,1737.37,4578790
2021-10-11,1747.57,1795.66,1747.57,1774.37,3396028
2021-10-12,1778.15,1840.33,1778.15,1824.51,2248397
2021-10-13,1823.66,1878.52,1823.66,1855.17,4124609
2021-10-14,1847.01,1854.53,1825.01,1841.77,1540670
2021-10-15,1835.65,1835.65,1766.4,1782.61,3251909
2021-10-18,1782.5,1821.24,1782.5,1809.41,4195340
2021-10-19,1811.13,1861.8,1811.13,1855.27,3864418
2021-10-20,1857.56,1857.56,1792.09,1807.91,1114494
2021-10-21,1806.83,1888.04,1806.83,1842.86,2622776
2021-10-22,1841.61,1869.46,1834.3,1853.55,2613488
2021-10-25,1836.35,1852.18,1819.94,1831.72,534693
2021-10-26,1830.82,1833.42,1776.97,1811.12,2181624
2021-10-27,1817.74,1837.01,1799.94,1809.48,3304078
2021-10-28,1813.59,1813.59,1789.54,1798.3,3458564
2021-10-29,1805.51,1852.59,1805.51,1836.35,4485283
2021-11-01,1829.66,1871.34,1829.66,1856.37,1641716
2021-11-02,1866.47,1890.5,1846.84,1865.86,1529688
2021-11-03,1864.47,1867.95,1838.83,1854.73,3661003
2021-11-04,1860.85,1895.94,1860.85,1889.59,1749261
2021-11-05,1879.08,1910.69,1873.3,1888.04,4146385
2021-11-08,1881.81,1914.88,1881.81,1900.72,2710464
2021-11-09,1886.48,1937.01,1886.48,1927.7,3971636
2021-11-10,1928.86,1948.82,1904.71,1923.25,1644372
2021-11-11,1916.47,1916.47,1852.43,1865.97,3888292
2021-11-12,1864.2,1876.74,1849.75,1865.52,3678321
2021-11-15,1873.11,1873.11,1824.33,1835.8,2869265
2021-11-16,1839.88,1880.17,1839.88,1865.75,1259351
2021-11-17,1859.95,1870.15,1812.37,1835.51,2792838
2021-11-18,1828.29,1894.9,1828.29,1875.17,1611216
2021-11-19,1868.16,1957.77,1868.16,1946.05,1825986
2021-11-22,1947.96,1947.96,1881.54,1897.05,4497099
2021-11-23,1892.33,1957.71,1892.33,1924.58,1073913
2021-11-24,1932.77,1932.77,1875.85,1888.61,3302517
2021-11-25,1895.21,1912.68,1864.73,1886.17,977978
